X,Y,OBJECTID,FEATURE_ID,ESITE,CODE,FEATUREDES,NAME,ABB_NAME,ADDRESS,ZIPCODE,LONG_CEN,LAT_CEN,OSPI_CODE,SCH_CLASS,DISTRICT,PIN,MAJOR,MINOR
-122.357920533904,47.5626796095318,443,2303,466180,664,School-Alternative,Pathfinder K-8 School,Pathfinder,1901 SW Genesee St,98106,-122.35792248,47.56267782,0,10,SEATTLE,1324039116,132403,9116
-122.16218081185,47.7710905310746,444,808,83536,662,School-High,Woodinville High School,Woodinville,19819 136th Ave NE,98072,-122.16218173,47.77108856,4208,10,NORTHSHORE,0326059012,032605,9012
-122.327078608974,47.4247959229195,445,1215,389688,660,School-Elementary,North Hill Elementary School,North Hill,19835 8th Ave S,98148,-122.32708125,47.42479409,2983,10,HIGHLINE,0522049087,052204,9087
-122.222248855276,47.3081845471397,446,70,719556,660,School-Elementary,Washington Elementary School,Washington,20 E St NE,98002,-122.22225214,47.30818254,2326,10,AUBURN,1821059060,182105,9060
-122.201793679637,47.4811580716669,447,6600704,585462,666,School-K-12,Renton Prep Christian School,Renton Prep,10056 Renton Ave S,98057,-122.20179599,47.48115601,0,20,RENTON,0007200050,000720,0050
-122.208478456252,47.421127804954,448,402,8589,660,School-Elementary,Springbrook Elementary School,Springbrook,20035 100th Ave SE,98031,-122.2084811,47.42112576,3677,10,KENT,0622059059,062205,9059
-122.351773326461,47.6329330166291,449,926,412420,660,School-Elementary,John Hay Elementary School,John Hay,201 Garfield St,98109,-122.35177496,47.63293125,2063,10,SEATTLE,0809000005,080900,0005
-122.336542798432,47.6171788372741,450,6600667,838646,661,School-Junior High/Middle,Morningside Academy,Morningside,901 Lenora St,98121,-122.3365445,47.61717704,0,20,SEATTLE,0660001310,066000,1310
-121.973165597211,47.5912199053879,451,6600604,89021,660,School-Elementary,Cascade Ridge Elementary School,Cascade Ridge,2020 Trossachs Blvd SE,98075,-121.97316723,47.59121742,4565,10,ISSAQUAH,8691301385,869130,1385
-122.293097831105,47.4201329347067,452,6600477,400964,660,School-Elementary,Madrona Elementary School ,Madrona,20301 32nd Ave S,98198,-122.2931005,47.42013105,3278,10,HIGHLINE,3445000085,344500,0085
-122.070071963549,47.6940054500358,453,657,12144,664,School-Alternative,The Overlake School,Overlake,20301 NE 108th St,98053,-122.07007318,47.69400321,0,20,LAKE WASHINGTON,1243100185,124310,0185
-122.254021148817,47.7761948569203,454,1225,246640,661,School-Junior High/Middle,Kenmore Middle School,Kenmore,20323 66th Ave NE,98028,-122.25402216,47.77619304,3345,10,NORTHSHORE,0114100372,011410,0372
-122.332619070787,47.6993898727416,455,1147,251998,663,School-College or University,North Seattle College,North Seattle College,9600 College Way N,98103,-122.33262041,47.69938809,0,10,SEATTLE,3226049021,322604,9021
-122.047131901561,47.3989021506309,456,532,618725,660,School-Elementary,Shadow Lake Elementary School,Shadow Lake ,22620 Sweeney Rd SE,98038,-122.04713463,47.39889973,3589,10,TAHOMA,1622069009,162206,9009
-122.035302147712,47.6849318699075,457,6600641,365780,660,School-Elementary,Rosa Parks Elementary School,Rosa Parks,22845 NE Cedar Park Cres,98053,-122.03530338,47.68492957,5053,10,LAKE WASHINGTON,7202310150,720231,0150
-122.21137503331,47.3681488460702,458,397,668321,660,School-Elementary,Scenic Hill Elementary School,Scenic Hill,26025 Woodland Way S,98030,-122.21137798,47.36814681,3389,10,KENT,3022059030,302205,9030
-122.396542849394,47.5662797598431,459,991,466141,660,School-Elementary,Genesee Hill Elementary School,Genesee Hill,5013 SW Dakota St,98116,-122.39654478,47.56627802,3429,10,SEATTLE,2095200005,209520,0005
-122.284904524998,47.53073982822,460,1029,512739,660,School-Elementary,Wing Luke Elementary School,Wing Luke,3701 S Kenyon St ,98118,-122.28490661,47.53073793,3581,10,SEATTLE,4006000598,400600,0598
-122.377585812626,47.5097011282493,461,1192,511295,660,School-Elementary,Arbor Heights Elementary School,Arbor Heights,3701 SW 104th St,98146,-122.37758799,47.50969933,2730,10,SEATTLE,2518400005,251840,0005
-122.297113947268,47.690550571973,462,6600006,347544,660,School-Elementary,Wedgewood Elementary School,Wedgewood,2720 NE 85th St ,98115,-122.29711532,47.69054872,3026,10,SEATTLE,0439000615,043900,0615
-122.367966949986,47.4987344942103,463,1203,134,660,School-Elementary,Shorewood Elementary School,Shorewood,2725 SW 116th St,98146,-122.36796918,47.49873268,2842,10,HIGHLINE,1842000190,184200,0190
-122.151939337143,47.3537842598197,464,567,660039,660,School-Elementary,Horizon Elementary School,Horizon,27641 144th Ave SE,98042,-122.15194235,47.35378209,4345,10,KENT,3422059036,342205,9036
-122.195757898273,47.35335324822,465,6600277,669375,660,School-Elementary,Meadow Ridge Elementary School,Meadow Ridge,27710 108th Ave SE,98030,-122.19576093,47.35335118,4465,10,KENT,3222059015,322205,9015
-122.299580445812,47.7746371320014,466,6600710,16158,664,School-Alternative,Cascade K-8 Community School,Cascade K-8,2800 NE 200th St,98155,-122.29958147,47.77463541,,10,SHORELINE,2636900086,263690,0086
-122.367856035844,47.3169093164068,467,319,2380,662,School-High,Decatur High School,Decatur,2800 SW 320th St,98023,-122.36785927,47.3169076,3766,10,FEDERAL WAY,1221039034,122103,9034
-122.183768456551,47.636056231556,468,168,144130,660,School-Elementary,The Little School,The Little,2812 116th Ave NE,98004,-122.18377003,47.63605416,0,20,BELLEVUE,2125059046,212505,9046
-122.296286011004,47.5522610284543,469,908,499919,660,School-Elementary,Dearborn Park International Elementary School,Dearborn Park Intl,2820 S Orcas St,98108,-122.296288,47.55225915,3803,10,SEATTLE,7857000410,785700,0410
-122.168019214497,47.3400838360532,470,6600684,773630,660,School-Elementary,Arthur Jacobsen Elementary School,Jacobsen,29205 132nd Ave SE,98092,-122.16802231,47.3400817,,10,AUBURN,0421059057,042105,9057
-122.321261032524,47.6982088388417,471,970,252771,660,School-Elementary,Olympic View Elementary School,Olympic View,504 NE 95th St,98115,-122.32126237,47.69820704,2256,10,SEATTLE,5100404840,510040,4840
-122.275954395999,47.5547806161887,472,6600394,491289,664,School-Alternative,Orca K-8 School,Orca,5215 46th Ave S,98118,-122.27595637,47.55477871,0,10,SEATTLE,1704900242,170490,0242
-122.042401693435,47.5368666390398,473,6600362,2416,665,School-Other Facility,Administrative Building-Issaquah,Admin,565 NW Holly St,98027,-122.04240365,47.53686422,0,10,ISSAQUAH,2824069012,282406,9012
-122.114324386041,47.5470214036114,474,6600718,771055,664,School-Alternative,Open Window School,Open Window,6128 168th Pl SE,98006,-122.11432633,47.54701915,,20,ISSAQUAH,2424059043,242405,9043
-122.276909722557,47.5417451060125,475,6600225,833906,660,School-Elementary,Martin Luther King Jr. Elementary School,MLK Jr.,6725 45th Ave S,98118,-122.27691176,47.5417432,0,10,SEATTLE,3812400550,381240,0550
-122.318016982655,47.6942725110968,476,850,266898,660,School-Elementary,The Perkins School,Perkins,9005 Roosevelt Way NE,98115,-122.31801834,47.6942707,0,20,SEATTLE,5100402704,510040,2704
-122.008773953591,47.1885508885018,477,6600048,861125,665,School-Other Facility,Enumclaw Administration,Enumclaw Admin,2929 McDougall Ave,98022,-122.00877593,47.1885494,0,10,ENUMCLAW,2620069016,262006,9016
-122.298832899494,47.3192912904968,478,77,2378,664,School-Alternative,Career Academy at Truman Campus,Truman Campus,31455 28th Ave S,98003,-122.29883613,47.31928944,5163,10,FEDERAL WAY,0921049054,092104,9054
-122.292951629578,47.6218981880399,479,6600720,442094,660,School-Elementary,The Valley School,Valley,318 30th Ave E,98112,-122.29295331,47.62189632,,20,SEATTLE,9209900590,920990,0590
-122.032143379969,47.5801467912728,480,362,12223,661,School-Junior High/Middle,Pine Lake Middle School,Pine Lake,3095 Issaquah-Pine Lake Rd SE,98075,-122.03214512,47.58014439,3879,10,ISSAQUAH,1024069010,102406,9010
-122.359465725052,47.516976641253,481,885,508163,660,School-Elementary,Holy Family Bilingual Catholic School,Holy Family,9615 20th Ave SW,98106,-122.35946787,47.51697483,0,20,SEATTLE,3004800005,300480,0005
-122.344334924633,47.6173421702012,482,2336,840712,663,School-College or University,City University,City University,521 Wall St,98121,-122.34433662,47.61734038,0,10,BELLEVUE,0697000064,069700,0064
-122.195506459197,47.6570428574594,483,470,539270,664,School-Alternative,Kirkland Seventh-day Adventist School K-8,Kirkland Seventh-day Adventist,5320 108th Ave NE,98033,-122.19550794,47.65704082,0,20,LAKE WASHINGTON,1725059198,172505,9198
-122.195493459976,47.6565467263183,484,10000030,8639,662,School-High,Puget Sound Adventist Academy,Adventist Academy,5320 108th Ave NE,98033,-122.19549495,47.65654469,0,20,LAKE WASHINGTON,1725059198,172505,9198
-122.229658222945,47.3856926447166,485,6600644,616921,661,School-Junior High/Middle,Mill Creek Middle School,Mill Creek,620 Central Ave N,98032,-122.22966108,47.38569065,5016,10,KENT,5385600005,538560,0005
-122.262930247623,47.6736526004065,486,6600699,834819,660,School-Elementary,Sand Point Elementary School,Sand Point,6208 60th Ave NE,98115,-122.2629317,47.67365068,,10,SEATTLE,1125049134,112504,9134
-122.154148685554,47.6161685573204,487,163,98414,660,School-Elementary,Cedar Park Christian Elementary School,Cedar Park Christian,625 140th Ave NE,98005,-122.15415033,47.61616643,0,20,BELLEVUE,3425059003,342505,9003
-122.294871644553,47.6825892288347,488,962,12297,661,School-Junior High/Middle,Eckstein Middle School,Eckstein,3003 NE 75th St,98115,-122.29487305,47.68258737,2729,10,SEATTLE,0425049022,042504,9022
-122.207626595743,47.3734040332022,489,379,8601,662,School-High,Kent-Meridian High School,Kent-Meridian,10020 SE 256th St,98030,-122.20762951,47.37340199,2797,10,KENT,2022059066,202205,9066
-122.205414761768,47.7689064535777,490,263,113,664,School-Alternative,St. Brendan Parish School,St. Brendan,10049 NE 195th St,98011,-122.20541574,47.76890453,0,20,NORTHSHORE,0526059084,052605,9084
-122.119788064657,47.691700343217,491,633,12148,661,School-Junior High/Middle,Redmond Middle School,Redmond Middle,10055 166th Ave NE,98052,-122.11978933,47.69169819,3232,10,LAKE WASHINGTON,3626059032,362605,9032
-122.314616328314,47.7134558382977,492,6600117,256128,664,School-Alternative,Hazel Wolf K-8 School,Hazel Wolf,11530 12th Ave NE,98125,-122.3146176,47.71345403,0,10,SEATTLE,2044500390,204450,0390
-121.909617835824,47.7005549784135,493,271,194,660,School-Elementary,Stillwater Elementary School,Stillwater,11530 320th Ave NE,98014,-121.9096189,47.70055255,4332,10,RIVERVIEW,3326079040,332607,9040
-122.101076691271,47.388257869074,494,529,8586,661,School-Junior High/Middle,Maple View Middle School,Maple View Middle,18200 SE 240th ST,98042,-122.1010795,47.38825558,0,10,TAHOMA,1822069011,182206,9011
-122.122211482066,47.6148868743807,495,6600584,111950,660,School-Elementary,Calvary Lutheran,Calvary Lutheran,16231 NE 6th St,98008,-122.12221311,47.61488468,0,20,BELLEVUE,3316500185,331650,0185
-122.124115581972,47.6293643256246,496,219,66,662,School-High,Interlake High School,Interlake,16245 NE 24th St,98008,-122.12411715,47.62936214,3588,10,BELLEVUE,2625059001,262505,9001
-122.123489138344,47.6709930426134,497,6600208,354683,665,School-Other Facility,Administration Center-Lake Washington,Admin,16250 NE 74th St,98052,-122.12349051,47.67099088,0,10,LAKE WASHINGTON,7202410070,720241,0070
-122.118702307407,47.6747066420482,498,6600690,357696,664,School-Alternative,Transition Academy - Redmond,Transition Academy,16601 NE 80th St,98052,-122.11870365,47.67470447,0,10,LAKE WASHINGTON,7202200100,720220,0100
-122.12024002102,47.3782800990207,499,575,664034,661,School-Junior High/Middle,Mattson Middle School,Mattson,16400 SE 251st St,98042,-122.12024289,47.37827785,4127,10,KENT,2422059168,242205,9168
-122.120066074752,47.5878187016599,500,228,93,660,School-Elementary,Spiritridge Elementary School,Spiritridge,16401 SE 24th St,98008,-122.12006783,47.58781649,3634,10,BELLEVUE,1224059122,122405,9122
-122.122274773605,47.316581536321,501,53,22,660,School-Elementary,Lake View Elementary School,Lake View,16401 SE 318th St,98092,-122.122278,47.3165793,4120,10,AUBURN,1221059011,122105,9011
-122.166162529765,47.4548046423001,502,726,12171,662,School-High,Lindbergh High School,Lindbergh,16426 128th Ave SE,98058,-122.16616497,47.4548025,3741,10,RENTON,2823059042,282305,9042
-122.120260958954,47.7676801660771,503,805,81454,660,School-Elementary,Wellington Elementary School,Wellington,16501 NE 195th St,98072,-122.12026185,47.76767812,4069,10,NORTHSHORE,0126059053,012605,9053
-122.317655640884,47.7491443937921,504,1236,18010,660,School-Elementary,Ridgecrest Elementary School,Ridgecrest ,16516 10th Ave NE,98155,-122.31765676,47.7491426,2703,10,SHORELINE,0826049052,082604,9052
-122.141551775119,47.453369196295,505,727,597271,660,School-Elementary,Fairwood Elementary School,Fairwood,16600 148th Ave SE,98058,-122.14155422,47.45336699,3678,10,KENT,2623059007,262305,9007
-122.117928642732,47.6394914924704,506,211,63,660,School-Elementary,Ardmore Elementary School,Ardmore,16616 NE 32nd St,98008,-122.11793015,47.6394893,3633,10,BELLEVUE,2425059033,242505,9033
-122.111364197538,47.4525973419881,507,733,602982,660,School-Elementary,Maple Valley Christian Elementary School,Maple Valley Christian,16700 174th Ave SE,98058,-122.11136664,47.45259506,0,20,KENT,2523059050,252305,9050
-122.116486939177,47.6754399169466,508,635,12151,660,School-Elementary,Redmond Elementary School,Redmond,16800 NE 80th St,98052,-122.11648828,47.67543775,2289,10,LAKE WASHINGTON,0125059048,012505,9048
-122.168547653427,47.4514863151248,509,740,898496,660,School-Elementary,Renton Park Elementary School,Renton Park,16828 128th Ave SE,98058,-122.16855012,47.45148418,3521,10,RENTON,2823059084,282305,9084
-122.285208312761,47.4532887577691,510,1326,401620,660,School-Elementary,McMicken Heights Elementary School,McMicken,3708 S 168th St,98188,-122.28521079,47.45328686,2734,10,HIGHLINE,2723049028,272304,9028
-121.914325744688,47.6424236125336,511,273,158,661,School-Junior High/Middle,Tolt Middle School,Tolt,3740 Tolt Ave,98014,-121.91432707,47.64242113,4318,10,RIVERVIEW,2125079033,212507,9033
-122.197441463353,47.456404303379,512,687,12199,664,School-Alternative,Renton Academy,Renton Academy,2607 Jones Ave S,98055,-122.19744391,47.45640223,0,10,RENTON,2923059061,292305,9061
-122.350385664958,47.6436316867656,513,932,422342,664,School-Alternative,Seattle Country Day School,Seattle Country Day,2619 4th Ave N,98109,-122.35038725,47.64362992,0,20,SEATTLE,1929300110,192930,0110
-122.074139094965,47.3101412652684,514,6600689,40,662,School-High,Rainier Christian Middle and High School,Rainier Christian,19830 SE 328th Pl,98092,-122.07414235,47.31013892,,20,KENT,1721069021,172106,9021
-122.387002927299,47.5798980539647,515,995,470929,660,School-Elementary,Lafayette Elementary School,Lafayette,2645 California Ave SW,98116,-122.38700479,47.57989631,2733,10,SEATTLE,9277200005,927720,0005
-122.085665441139,47.3647582076146,516,560,666235,660,School-Elementary,Cedar Valley Elementary School,Cedar Valley,26500 Timberlane Way SE,98042,-122.08566838,47.36475588,3676,10,KENT,3022069050,302206,9050
-122.282979756872,47.3612864162068,517,441,8606,661,School-Junior High/Middle,Evergreen Middle School,Evergreen,26812 40th Ave S,98032,-122.28298275,47.36128453,3431,10,FEDERAL WAY,2722049152,272204,9152
-121.982123873965,47.7471951797029,518,276,193,660,School-Elementary,Cherry Valley Elementary School,Cherry Valley,26701 NE Cherry Valley Rd,98019,-121.98212477,47.74719287,3101,10,RIVERVIEW,1326069028,132606,9028
-122.094474171853,47.3603722146803,519,569,170,660,School-Elementary,Jenkins Creek Elementary School,Jenkins Creek,26915 186th Ave SE,98042,-122.09447714,47.36036991,4301,10,KENT,3022069029,302206,9029
-122.128468204622,47.6344312287618,520,10000021,98990,660,School-Elementary,Eton School,Eton,2701 BelRed Rd,98008,-122.12846975,47.63442906,0,20,BELLEVUE,0673100096,067310,0096
-122.297039239278,47.5995368983678,521,6600719,838330,661,School-Junior High/Middle,Seattle Girls School,Seattle Girls,2706 S Jackson St,98144,-122.29704102,47.59953503,,20,SEATTLE,7833800025,783380,0025
-122.29773032312,47.7422425923982,522,1219,16167,660,School-Elementary,Briarcrest Elementary School,Briarcrest,2715 NE 158th St,98155,-122.29773147,47.74224075,0,10,SHORELINE,1199100005,119910,0005
-122.182337670288,47.495498103722,523,1302,586328,660,School-Elementary,Highlands Elementary School,Highlands,2720 NE 7th St,98056,-122.18233989,47.49549599,2640,10,RENTON,7227502510,722750,2510
-122.086571207304,47.3446312964462,524,566,699051,660,School-Elementary,Grass Lake Elementary School,Grass Lake,28700 191st Pl SE,98042,-122.08657427,47.34462898,3708,10,KENT,3122069056,312206,9056
-122.171871594904,47.341982351253,525,2335,681537,662,School-High,Auburn Mountainview High School,Mountainview,28900 124th Ave SE,98092,-122.17187468,47.34198023,5037,10,AUBURN,0421059051,042105,9051
-121.952479173676,47.7356316820958,526,275,192,662,School-High,Cedarcrest High School,Cedarcrest,29000 NE 150th St,98019,-121.9524801,47.73562933,3524,10,RIVERVIEW,1826079013,182607,9013
-122.239960730157,47.4998138577434,527,1308,12267,660,School-Elementary,Lakeridge Elementary School,Lakeridge,7400 S 115th St,98178,-122.23996295,47.49981189,2929,10,RENTON,1223049096,122304,9096
-122.01475094587,47.1855328690913,528,6600147,340,660,School-Elementary,Sunrise Elementary School,Sunrise,899 Osceola St S,98022,-122.0147529,47.18553143,4289,10,ENUMCLAW,2620069019,262006,9019
-122.317110329805,47.6106553269254,529,10000018,448115,664,School-Alternative,Middle College High School at Seattle University,Middle College at Seattle U,901 12th Ave,98122,-122.31711206,47.61065349,0,10,SEATTLE,2254500555,225450,0555
-122.384546050051,47.5650367873974,530,1000,464131,662,School-High,Seattle Lutheran High School,Seattle Lutheran,4100 SW Genesee St,98116,-122.38454798,47.56503503,0,20,SEATTLE,0952002655,095200,2655
-122.222912240515,47.5719455306196,531,6600342,194254,665,School-Other Facility,Maintenance and Operations,MOT,4140 86th Ave SE,98040,-122.22291413,47.57194353,0,10,MERCER ISLAND,1824059005,182405,9005
-122.23110696925,47.5716332521604,532,559,192040,660,School-Elementary,West Mercer Elementary School,West Mercer,4141 81st Ave SE,98040,-122.23110886,47.57163127,3433,10,MERCER ISLAND,9365700100,936570,0100
-122.10163220968,47.5687943141148,533,231,2409,660,School-Elementary,Sunset Elementary School,Sunset,4229 W Lake Sammamish Pkwy SE,98008,-122.10163404,47.56879205,3228,10,ISSAQUAH,1324059064,132405,9064
-122.200661441507,47.6905613424566,534,467,8626,661,School-Junior High/Middle,Kirkland Middle School,Kirkland,430 18th Ave,98033,-122.20066278,47.69055932,2308,10,LAKE WASHINGTON,1245000676,124500,0676
-122.037758969783,47.6486837358169,535,6600691,1008082,664,School-Alternative,Tesla STEM High School,Tesla STEM,4301 228th Ave NE,98053,-122.03776038,47.6486814,,10,LAKE WASHINGTON,1625069020,162506,9020
-122.222444775778,47.568912468715,536,556,9279,666,School-K-12,St. Monica Catholic School,St. Monica,4320 87th Ave SE,98040,-122.22244668,47.56891047,0,20,MERCER ISLAND,3622500126,362250,0126
-122.388497409094,47.5402522408923,537,1164,483969,660,School-Elementary,Gatewood Elementary School,Gatewood,4320 SW Myrtle St,98136,-122.38849945,47.54025048,2139,10,SEATTLE,4315700020,431570,0020
-122.328025098318,47.436971658653,538,6600459,132,664,School-Alternative,Big Picture School,Big Picture,440 S 186th St,98148,-122.32802767,47.43696982,0,10,HIGHLINE,3223049094,322304,9094
-122.278121386312,47.3268128477864,539,10,20,661,School-Junior High/Middle,Kilo Middle School,Kilo,4400 S 308th St,98001,-122.27812457,47.32681096,3701,10,FEDERAL WAY,1021049002,102104,9002
-122.388242993163,47.3159756472916,540,331,2379,660,School-Elementary,Twin Lakes Elementary School,Twin Lakes,4400 SW 320th St,98023,-122.38824624,47.31597397,3628,10,FEDERAL WAY,1121039098,112103,9098
-122.276642984027,47.4683774443837,541,1335,21159,660,School-Elementary,Thorndyke Elementary School,Thorndyke,4415 S 150th St,98188,-122.27664538,47.46837553,3635,10,TUKWILA,0042000280,004200,0280
-122.385069119183,47.5634200660394,542,6600655,833797,664,School-Alternative,Hope Lutheran School,Hope Lutheran,4456 42nd Ave SW,98116,-122.38507106,47.56341831,0,20,SEATTLE,0952005960,095200,5960
-122.147101311319,47.4824074793283,543,752,578016,660,School-Elementary,Maplewood Heights Elementary School,Maplewood Heights,130 Jericho Ave SE,98059,-122.14710359,47.48240528,3586,10,RENTON,0847100090,084710,0090
-122.057980453387,47.228949044897,544,311,391899,660,School-Elementary,Westwood Elementary School,Westwood,21200 SE 416th St,98022,-122.05798364,47.22894698,3585,10,ENUMCLAW,0920069070,092006,9070
-122.027295671515,47.6208109276987,545,661,12224,660,School-Elementary,Samantha Smith Elementary School,Smith,23305 NE 14th St,98074,-122.02729721,47.62080855,0,10,LAKE WASHINGTON,2725069032,272506,9032
-122.217165131776,47.3119868149215,546,6600632,713339,665,School-Other Facility,Auburn Administrative Center,Admin Center,915 4th St NE,98002,-122.21716839,47.3119848,0,10,AUBURN,2648000090,264800,0090
-122.277847917251,47.6621976848221,547,876,345476,660,School-Elementary,Laurelhurst Elementary School,Laurelhurst,4530 46th Ave NE,98105,-122.27784942,47.66219579,2437,10,SEATTLE,5364200330,536420,0330
-122.318895863374,47.5581262999211,548,913,499517,660,School-Elementary,Maple Elementary School,Maple,4925 Corson Ave S,98108,-122.31889783,47.55812445,2353,10,SEATTLE,3869400560,386940,0560
-122.27345397069,47.6637257604894,549,880,12406,664,School-Alternative,Villa Academy School,Villa Academy,5001 NE 50th St,98105,-122.27345546,47.66372386,0,20,SEATTLE,1025049038,102504,9038
-122.2221759978,47.2677641648764,550,2191,59,662,School-High,Auburn Riverside High School,Riverside,501 Oravetz Rd SE,98092,-122.22217951,47.26776216,4474,10,AUBURN,6655000026,665500,0026
-122.220037716924,47.5577876527848,551,2133,185598,662,School-High,Northwest Yeshiva High School,NW Yeshiva,5017 90th Ave SE,98040,-122.22003967,47.55778564,0,20,MERCER ISLAND,4351300740,435130,0740
-122.149227529205,47.6147942999014,552,203,114407,661,School-Junior High/Middle,Odle Middle School,Odle,502 143rd Ave NE,98007,-122.14922918,47.61479216,3631,10,BELLEVUE,8839900080,883990,0080
-122.324894010749,47.3195978745911,553,90,2375,660,School-Elementary,Mirror Lake Elementary School,Mirror Lake,625 S 314th St,98003,-122.32489723,47.31959607,3159,10,FEDERAL WAY,0821049035,082104,9035
